,persona 1,persona 2,label,sentiment,date,original_index
455,diego schalper,erika olivera,contact,neutral,Unknown,124
456,diego schalper,jenny alvarez,initiated,negative,Unknown,124
457,karol cariola,giorgio jackson,vote,negative,Unknown,125
458,ericka ñanco,giorgio jackson,vote,negative,Unknown,125
459,clara sagardia,giorgio jackson,vote,negative,Unknown,125
460,joaquín lavín,giorgio jackson,abstain,neutral,Unknown,125
461,bernardo berger,giorgio jackson,vote,positive,Unknown,125
462,diego schalper,giorgio jackson,question,negative,Unknown,126
463,diego schalper,jaime naranjo,question,negative,Unknown,126
464,diego schalper,giorgio jackson,doubt,negative,Unknown,126
465,diego schalper,jaime naranjo,accuse,negative,Unknown,126
466,karol cariola,gabriel boric,remind,neutral,Unknown,127
467,joanna pérez,karol cariola,dialogue,positive,Unknown,127
468,joanna pérez,miguel calisto,collaborate,positive,Unknown,127
469,miguel calisto,matías walker,advise,neutral,Unknown,127
470,matías walker,gabriel boric,honor,neutral,Unknown,127
471,jorge alessandri,marco antonio avila,interrogate,neutral,Unknown,128
472,jorge alessandri,maria begoña yarza,interrogate,neutral,Unknown,128
473,ximena ossandon,marco antonio avila,interrogate,neutral,Unknown,128
474,ximena ossandon,maria begoña yarza,interrogate,neutral,Unknown,128
475,andres longton,ximena ossandon,lead,positive,Unknown,128
476,andres longton,jorge alessandri,lead,positive,Unknown,128
477,andres longton,marco antonio avila,lead,neutral,Unknown,128
478,andres longton,maria begoña yarza,lead,neutral,Unknown,128
479,izkia siches,jorge alessandri,accusation,negative,Unknown,128
480,izkia siches,ximena ossandon,accusation,negative,Unknown,128
481,marcela ríos,luis malla,accused,negative,Unknown,129
482,marcela ríos,carolina tello,accused,negative,Unknown,129
483,marcela ríos,benjamín moreno,accused,negative,Unknown,129
484,marcela ríos,henry leal,accused,negative,Unknown,129
485,marcela ríos,álvaro carter,accused,negative,Unknown,129
486,gabriel boric,marcela ríos,president,neutral,Unknown,129
487,andrés longton,marcela ríos,critic,negative,Unknown,129
488,karol cariola,vlado mirosevic,companionship,positive,Unknown,130
489,gonzalo de la carrera,alexis sepulveda,aggression,negative,Unknown,131
490,carmen hertz,hernan palma,collaboration,positive,Unknown,131
491,karol cariola,luis sánchez,reprimand,negative,Unknown,132
492,luis sánchez,karol cariola,support,positive,Unknown,132
493,diego schalper,gonzalo de la carrera,accusation,negative,Unknown,132
494,gonzalo de la carrera,diego schalper,threat,negative,Unknown,132
495,karol cariola,gonzalo de la carrera,criticism,negative,Unknown,132
496,héctor barría,alejandro baez,treated,positive,Unknown,133
497,alejandro baez,héctor barría,doctor,positive,Unknown,133
498,asociacion de abogadas feministas,johannes kaiser,complaint,negative,Unknown,134
499,johannes kaiser,jose kast,affiliation,neutral,Unknown,134
500,karol cariola,johannes kaiser,response,negative,Unknown,134
501,johannes kaiser,partido republicano,membership,neutral,Unknown,134
502,carlos bianchi,christian matheson,contender,negative,Unknown,135
503,carlos bianchi,javiera morales,contender,negative,Unknown,135
504,christian matheson,javiera morales,contender,neutral,Unknown,135
505,marcela cubillos,vlado mirosevic,discontent,negative,Unknown,136
506,marcela cubillos,ana lya uriarte,criticism,negative,Unknown,136
507,marcela cubillos,gabriel boric,mention,neutral,Unknown,136
508,vlado mirosevic,marcela cubillos,election,neutral,Unknown,136
509,rafael cavada,camila flores,response,neutral,Unknown,136
510,johannes kaiser,giorgio jackson,accusation,negative,Unknown,137
511,johannes kaiser,mauricio ojeda,colleague,neutral,Unknown,137
512,mauricio ojeda,johannes kaiser,support,neutral,Unknown,137
513,rene naranjo,sebastian pinera,reference,neutral,Unknown,137
514,rene naranjo,giorgio jackson,support,positive,Unknown,137
515,carolina tohá,andrés jouannet,meeting,neutral,Unknown,139
516,carolina tohá,joanna pérez,meeting,neutral,Unknown,139
517,joanna pérez,andrés jouannet,collaboration,positive,Unknown,139
518,andrés jouannet,gabriel boric,criticism,negative,Unknown,139
519,manuel monsalve,jose garcía ruminot,meeting,neutral,Unknown,139
520,manuel monsalve,carmen gloria aravena,meeting,neutral,Unknown,139
521,jose garcía ruminot,manuel monsalve,satisfaction,positive,Unknown,139
522,carmen gloria aravena,manuel monsalve,satisfaction,positive,Unknown,139
523,rené alinco,vlado mirosevic,interruption,negative,Unknown,140
524,rené alinco,rené alinco,accusation,negative,Unknown,140
525,rené alinco,hernán palma,defense,neutral,Unknown,140
526,tomás de rementería,sebastián piñera,accuse,negative,Unknown,141
527,cristián araya,tomás de rementería,support,positive,Unknown,141
528,tomás de rementería,cristián araya,accuse,negative,Unknown,141
529,stephan schubert,josé meza,collaborate,positive,Unknown,141
530,joanna pérez,giorgio jackson,questioned,negative,Unknown,142
531,eric aedo,giorgio jackson,questioned,negative,Unknown,142
532,jaime naranjo,sebastián piñera,accusation,negative,Unknown,144
533,giorgio jackson,gabriel boric,contact,neutral,Unknown,144
534,jaime naranjo,giorgio jackson,defense,positive,Unknown,144
535,karol cariola,pamela jiles,reprimand,negative,Unknown,145
536,pamela jiles,viviana delgado,absence,neutral,Unknown,145
537,viviana delgado,pamela jiles,absence,neutral,Unknown,145
538,jose antonio kast,johannes kaiser,condemn,negative,Unknown,146
539,jose antonio kast,emilia schneider,comment,negative,Unknown,146
540,jose antonio kast,gonzalo de la carrera,discuss,neutral,Unknown,146
541,gonzalo de la carrera,gabriel boric,accuse,negative,Unknown,146
542,jose antonio kast,jose antonio kast,appreciate,positive,Unknown,146
543,fidel espinoza,jackson,accuse,negative,Unknown,147
544,diego ibañez,fidel espinoza,defend,positive,Unknown,147
545,fidel espinoza,diego ibañez,demand,negative,Unknown,147
546,pablo vegas,joanna pérez,collaborate,positive,Unknown,148
547,pablo vegas,flor weisse,collaborate,positive,Unknown,148
548,pablo vegas,marcela tiznao,collaborate,positive,Unknown,148
549,pablo vegas,brenda vigueras,collaborate,positive,Unknown,148
550,gustavo salgado,joanna pérez,collaborate,positive,Unknown,148
551,gustavo salgado,flor weisse,collaborate,positive,Unknown,148
552,gustavo salgado,marcela tiznao,collaborate,positive,Unknown,148
553,gustavo salgado,brenda vigueras,collaborate,positive,Unknown,148
554,pedro pavez,joanna pérez,collaborate,positive,Unknown,148
555,pedro pavez,flor weisse,collaborate,positive,Unknown,148
556,pedro pavez,marcela tiznao,collaborate,positive,Unknown,148
557,pedro pavez,brenda vigueras,collaborate,positive,Unknown,148
558,esteban peña,joanna pérez,collaborate,positive,Unknown,148
559,esteban peña,flor weisse,collaborate,positive,Unknown,148
560,esteban peña,marcela tiznao,collaborate,positive,Unknown,148
561,esteban peña,brenda vigueras,collaborate,positive,Unknown,148
562,pamela sierra,joanna pérez,collaborate,positive,Unknown,148
563,pamela sierra,flor weisse,collaborate,positive,Unknown,148
564,pamela sierra,marcela tiznao,collaborate,positive,Unknown,148
565,pamela sierra,brenda vigueras,collaborate,positive,Unknown,148
566,diego schalper,carmen hertz,criticizes,negative,Unknown,149
567,diego schalper,gabriel boric,attacks,negative,Unknown,149
568,gabriel boric,diego schalper,responds,neutral,Unknown,149
569,hernán palma,maría luisa cordero,criticized,negative,Unknown,150
570,hernán palma,fabiola campillai,defended,positive,Unknown,150
571,hernán palma,sebastián piñera,blamed,negative,Unknown,150
572,jose antonio kast,constanza martinez gil,request,negative,Unknown,151
573,jose antonio kast,gabriel boric,criticize,negative,Unknown,151
574,diego schalper,constanza martinez gil,support,positive,Unknown,151
575,felipe kast,constanza martinez gil,criticize,negative,Unknown,151
576,jose antonio kast,felipe kast,relation,neutral,Unknown,151
577,diego schalper,gabriel boric,value,positive,Unknown,151
578,rubén oyarzo,yovana ahumada,announced,positive,Unknown,152
579,yovana ahumada,rubén oyarzo,resigned,negative,Unknown,152
580,yovana ahumada,víctor pino,influenced,neutral,Unknown,152
581,yovana ahumada,roberto arroyo,influenced,neutral,Unknown,152
582,víctor pino,yovana ahumada,followed,negative,Unknown,152
583,roberto arroyo,yovana ahumada,followed,negative,Unknown,152
584,raul soto,raul soto,resignation,neutral,Unknown,153
585,alexis sepulveda,alexis sepulveda,resignation,neutral,Unknown,153
586,claudia mix,claudia mix,resignation,neutral,Unknown,153
587,raul soto,karol cariola,support,positive,Unknown,153
588,miguel mellado,michelle bachelet,denounced,neutral,Unknown,154
589,michelle bachelet,miguel mellado,punished,negative,Unknown,154
590,emilia schneider,jose antonio kast,emplazo,negative,Unknown,156
591,johannes kaiser,emilia schneider,comentario,negative,Unknown,156
592,emilia schneider,gloria naveilan,señalamiento,negative,Unknown,156
593,emilia schneider,jose antonio kast,emplazo,negative,Unknown,156
594,felipe heusser,la roja,representative,neutral,Unknown,157
595,karol cariola,la roja,representative,neutral,Unknown,157
596,vlado mirosevic,la roja,representative,neutral,Unknown,157
597,la roja,felipe heusser,condemnation,negative,Unknown,157
598,la roja,karol cariola,condemnation,negative,Unknown,157
599,la roja,vlado mirosevic,condemnation,negative,Unknown,157
600,alvaro carter,ruben oyarzo,collaborates,positive,Unknown,158
601,alvaro carter,marlene perez,collaborates,positive,Unknown,158
602,marlene perez,ruben oyarzo,collaborates,positive,Unknown,158
603,hector llaitul,abbott,statement,neutral,Unknown,159
604,luis mariano rendón,roberto garrido,complaint,negative,Unknown,159
605,luis cuello,jorge alessandri,denunciation,negative,Unknown,159
606,mario marcel,eduardo duran,opposition,negative,Unknown,160
607,pamela jiles,félix gonzález,collaboration,positive,Unknown,161
608,pamela jiles,jose luis repenning,reaction,neutral,Unknown,162
609,jose luis repenning,priscilla vargas,colleague,positive,Unknown,162
610,pamela jiles,priscilla vargas,friend,positive,Unknown,162
611,giorgio jackson,bernardo berger,accusation,negative,Unknown,163
612,bernardo berger,karol cariola,vote,negative,Unknown,163
613,bernardo berger,ericka ñanco,vote,negative,Unknown,163
614,bernardo berger,clara sagardía,vote,negative,Unknown,163
615,joaquín lavín jr.,gonzalo de la carrera,anger,negative,Unknown,163
616,gonzalo de la carrera,joaquín lavín jr.,criticism,negative,Unknown,163
617,sergio bobadilla,gabriel boric,emplazo,negative,Unknown,164
618,sergio bobadilla,gabriel boric,acusacion,negative,Unknown,164
619,diego schalper,catalina pérez,participation,neutral,Unknown,165
620,diego schalper,ruggero cozzi,participation,neutral,Unknown,165
621,miguel mellado,pascual pichún,inquiry,neutral,Unknown,166
622,andrés jouannet,pascual pichún,inquiry,neutral,Unknown,166
623,tomás lagomarsino,pascual pichún,inquiry,neutral,Unknown,166
624,andrés cuyul,pascual pichún,defense,positive,Unknown,166
625,gabriel boric,camila flores,support,positive,Unknown,167
626,miguel mellado,gabriel boric,criticizes,negative,Unknown,168
627,karol cariola,vlado mirosevic,collaborates,positive,Unknown,169
628,karol cariola,felipe heusser,collaborates,positive,Unknown,169
629,vlado mirosevic,felipe heusser,collaborates,positive,Unknown,169
630,ezio costa,romina fuentealba,collaborates,positive,Unknown,169
631,néstor cantillana,blanca lewin,collaborates,positive,Unknown,169
632,néstor cantillana,daniela ramírez,collaborates,positive,Unknown,169
633,claudia pizarro,karol cariola,joins,positive,Unknown,169
634,claudia pizarro,vlado mirosevic,joins,positive,Unknown,169
635,claudia pizarro,felipe heusser,joins,positive,Unknown,169
636,miguel mellado,gabriel boric,criticizes,negative,Unknown,170
637,gabriel boric,miguel mellado,responds,neutral,Unknown,170
638,jaime mulet,sebastian pinera,request,positive,Unknown,171
639,esteban velasquez,sebastian pinera,request,positive,Unknown,171
640,rene alinco,sebastian pinera,request,positive,Unknown,171
641,sergio hirane,gonzalo de la carrera,condemnation,negative,Unknown,172
642,gonzalo de la carrera,alexis sepulveda,aggression,negative,Unknown,172
643,cristóbal urruticoechea,gonzalo de la carrera,expulsion,negative,Unknown,172
644,alexis sepulveda,gonzalo de la carrera,victim,negative,Unknown,172
645,carmen hertz,cristian labbé,accusation,negative,Unknown,173
646,carmen hertz,vlado mirosevic,request,neutral,Unknown,173
647,vlado mirosevic,carmen hertz,interruption,neutral,Unknown,173
648,vlado mirosevic,marco antonio avila,condemnation,negative,Unknown,174
649,vlado mirosevic,viviana delgado,condemnation,negative,Unknown,174
650,marco antonio avila,viviana delgado,discussion,neutral,Unknown,174
651,jose carlos meza,agustin romero,colleague,neutral,Unknown,175
652,jose carlos meza,emiliano garcia,collaborator,positive,Unknown,175
653,agustin romero,emiliano garcia,collaborator,positive,Unknown,175
654,diego schalper,jorge alessandri,request,positive,Unknown,176
655,henry leal,jorge alessandri,request,positive,Unknown,176
656,jorge alessandri,marcela rios,invite,neutral,Unknown,176
657,andrés longton,gabriel boric,request,neutral,Unknown,177
658,josé miguel castro,gabriel boric,request,neutral,Unknown,177
659,thayer correa,gabriel boric,removal,negative,Unknown,177
660,karina oliva,tomas hirsch,contributed,positive,Unknown,178
661,karina oliva,ana maria gazmuri,contributed,positive,Unknown,178
662,karina oliva,emilia schneider,contributed,positive,Unknown,178
663,karina oliva,claudia mix,contributed,positive,Unknown,178
664,benjamin moreno,carolina tello,collaborator,neutral,Unknown,179
665,benjamin moreno,giorgio jackson,opponent,negative,Unknown,179
666,carolina tello,giorgio jackson,opponent,negative,Unknown,179
667,paula labra,gabriel boric,criticizes,negative,Unknown,180
668,carla morales,gabriel boric,criticizes,negative,Unknown,180
669,diego schalper,gabriel boric,criticizes,negative,Unknown,180
670,cristóbal martínez,natalia romero,collaboration,positive,Unknown,181
671,constanza santa maría,andrés velasco,interview,neutral,Unknown,182
672,constanza santa maría,carlos gajardo,interview,neutral,Unknown,182
673,matías del río,andrés velasco,interview,neutral,Unknown,182
674,matías del río,carlos gajardo,interview,neutral,Unknown,182
675,constanza santa maría,andrés longton,discuss,neutral,Unknown,182
676,constanza santa maría,juan luis castro,discuss,neutral,Unknown,182
677,constanza santa maría,francisco undurraga,discuss,neutral,Unknown,182
678,constanza santa maría,gonzalo winter,discuss,neutral,Unknown,182
679,matías del río,andrés longton,discuss,neutral,Unknown,182
680,matías del río,juan luis castro,discuss,neutral,Unknown,182
681,matías del río,francisco undurraga,discuss,neutral,Unknown,182
682,matías del río,gonzalo winter,discuss,neutral,Unknown,182
683,felipe donoso,sergio bobadilla,collaborator,positive,Unknown,183
684,felipe donoso,henry leal,collaborator,positive,Unknown,183
685,felipe donoso,juan antonio coloma,collaborator,positive,Unknown,183
686,sergio bobadilla,henry leal,collaborator,positive,Unknown,183
687,sergio bobadilla,juan antonio coloma,collaborator,positive,Unknown,183
688,henry leal,juan antonio coloma,collaborator,positive,Unknown,183
689,juan antonio coloma,henry leal,request,positive,Unknown,184
690,juan antonio coloma,sergio bobadilla,request,positive,Unknown,184
691,juan antonio coloma,flor weisse,request,positive,Unknown,184
692,andrea albagli,ignacio de la torre,participation,neutral,Unknown,185
693,ignacio de la torre,andrea albagli,participation,neutral,Unknown,185
694,ricardo lagos weber,gael yeomans,dialogue,neutral,Unknown,185
695,ricardo lagos weber,jaime bellolio,dialogue,neutral,Unknown,185
696,ricardo lagos weber,frank sauerbaum,dialogue,neutral,Unknown,185
697,gael yeomans,ricardo lagos weber,dialogue,neutral,Unknown,185
