,persona 1,persona 2,label,sentiment,date,original_index
453,carmen hertz,hernán palma,collaboration,positive,Unknown,131
454,karol cariola,luis sanchez,reprimand,negative,Unknown,132
455,diego schalper,gonzalo de la carrera,accusation,negative,Unknown,132
456,karol cariola,gonzalo de la carrera,criticism,negative,Unknown,132
457,hector barría,alejandro baez,treated,positive,Unknown,133
458,johannes kaiser,karol cariola,criticized,negative,Unknown,134
459,karol cariola,johannes kaiser,responded,positive,Unknown,134
460,carlos bianchi,christian matheson,defeated,positive,Unknown,135
461,carlos bianchi,javiera morales,defeated,positive,Unknown,135
462,christian matheson,javiera morales,competed,neutral,Unknown,135
463,marcela cubillos,vlado mirosevic,questioned,negative,Unknown,136
464,marcela cubillos,ana lya uriarte,criticized,negative,Unknown,136
465,marcela cubillos,gabriel boric,mentioned,neutral,Unknown,136
466,rafael cavada,camila flores,responded,neutral,Unknown,136
467,johannes kaiser,mauricio ojeda,interaction,neutral,Unknown,137
468,johannes kaiser,giorgio jackson,accusation,negative,Unknown,137
469,rené naranjo,sebastián piñera,previous_event,neutral,Unknown,137
470,andrés jouannet,carolina tohá,meeting,neutral,Unknown,139
471,joanna pérez,carolina tohá,meeting,neutral,Unknown,139
472,joanna pérez,gabriel boric,criticism,negative,Unknown,139
473,manuel monsalve,jose garcía ruminot,meeting,neutral,Unknown,139
474,manuel monsalve,carmen gloria aravena,meeting,neutral,Unknown,139
475,rené alinco,vlado mirosevic,interrupted,negative,Unknown,140
476,rené alinco,hernán palma,defended,neutral,Unknown,140
477,rené alinco,rené alinco,accused,negative,Unknown,140
478,tomás de rementería,sebastián piñera,accusation,negative,Unknown,141
479,cristián araya,tomás de rementería,support,positive,Unknown,141
480,stephan schubert,jose meza,collaboration,positive,Unknown,141
481,joanna pérez,giorgio jackson,inquiry,neutral,Unknown,142
482,eric aedo,giorgio jackson,inquiry,neutral,Unknown,142
483,jaime naranjo,sebastián piñera,accusation,negative,Unknown,144
484,giorgio jackson,gabriel boric,contact,neutral,Unknown,144
485,karol cariola,pamela jiles,reprimand,negative,Unknown,145
486,pamela jiles,viviana delgado,absence,negative,Unknown,145
487,viviana delgado,pamela jiles,absence,negative,Unknown,145
488,jose antonio kast,johannes kaiser,condemn,negative,Unknown,146
489,jose antonio kast,emilia schneider,mention,neutral,Unknown,146
490,jose antonio kast,gonzalo de la carrera,discuss,neutral,Unknown,146
491,gonzalo de la carrera,gabriel boric,share,negative,Unknown,146
492,fidel espinoza,diego ibáñez,criticizes,negative,Unknown,147
493,diego ibáñez,fidel espinoza,defends,positive,Unknown,147
494,pablo vegas,gustavo salgado,leads,positive,Unknown,148
495,pablo vegas,pedro pavez,leads,positive,Unknown,148
496,pablo vegas,esteban peña,leads,positive,Unknown,148
497,pablo vegas,pamela sierra,leads,positive,Unknown,148
498,pablo vegas,joanna pérez,participates,positive,Unknown,148
499,pablo vegas,flor weisse,participates,positive,Unknown,148
500,pablo vegas,marcela tiznao,participates,positive,Unknown,148
501,pablo vegas,brenda vigueras,participates,positive,Unknown,148
502,gustavo salgado,pamela sierra,works_with,positive,Unknown,148
503,pedro pavez,pamela sierra,works_with,positive,Unknown,148
504,esteban peña,pamela sierra,works_with,positive,Unknown,148
505,joanna pérez,marcela tiznao,collaborates,positive,Unknown,148
506,flor weisse,marcela tiznao,collaborates,positive,Unknown,148
507,marcela tiznao,brenda vigueras,collaborates,positive,Unknown,148
508,diego schalper,carmen hertz,criticizes,negative,Unknown,149
509,diego schalper,gabriel boric,attacks,negative,Unknown,149
510,hernán palma,maría luisa cordero,criticizes,negative,Unknown,150
511,hernán palma,fabiola campillai,defends,positive,Unknown,150
512,hernán palma,sebastián piñera,blames,negative,Unknown,150
513,jose antonio kast,constanza martinez gil,criticized,negative,Unknown,151
514,jose antonio kast,gabriel boric,requested,negative,Unknown,151
515,felipe kast,constanza martinez gil,criticized,negative,Unknown,151
516,diego schalper,constanza martinez gil,supported,positive,Unknown,151
517,diego schalper,gabriel boric,valued,positive,Unknown,151
518,rubén oyarzo,yovana ahumada,announced,positive,Unknown,152
519,yovana ahumada,rubén oyarzo,resigned,negative,Unknown,152
520,víctor pino,yovana ahumada,followed,neutral,Unknown,152
521,roberto arroyo,yovana ahumada,followed,neutral,Unknown,152
522,raul soto,raul soto,resignation,neutral,Unknown,153
523,alexis sepulveda,alexis sepulveda,resignation,neutral,Unknown,153
524,claudia mix,claudia mix,resignation,neutral,Unknown,153
525,raul soto,karol cariola,support,positive,Unknown,153
526,miguel mellado,michelle bachelet,denounced,positive,Unknown,154
527,michelle bachelet,miguel mellado,penalized,negative,Unknown,154
528,yovana ahumada,jaime araya,vote,negative,Unknown,155
529,yovana ahumada,marco antonio sulantay,vote,negative,Unknown,155
530,yovana ahumada,marlene pérez,vote,negative,Unknown,155
531,jaime araya,marco antonio sulantay,vote,negative,Unknown,155
532,jaime araya,marlene pérez,vote,negative,Unknown,155
533,marco antonio sulantay,marlene pérez,vote,negative,Unknown,155
534,emilia schneider,jose antonio kast,emplazo,negative,Unknown,156
535,johannes kaiser,gloria naveilan,comentario,negative,Unknown,156
536,emilia schneider,johannes kaiser,repudio,negative,Unknown,156
537,karol cariola,felipe heusser,collaborates,positive,Unknown,157
538,vlado mirosevic,felipe heusser,collaborates,positive,Unknown,157
539,karol cariola,vlado mirosevic,collaborates,positive,Unknown,157
540,álvaro carter,marlene pérez,collaborates,positive,Unknown,158
541,álvaro carter,rubén oyarzo,collaborates,positive,Unknown,158
542,marlene pérez,rubén oyarzo,collaborates,positive,Unknown,158
543,luis cuello,jorge alessandri,accusation,negative,Unknown,159
544,luis mariano rendón,roberto garrido,complaint,neutral,Unknown,159
545,hector llaitul,luis mariano rendón,involvement,neutral,Unknown,159
546,mario marcel,eduardo durán,opposition,negative,Unknown,160
547,pamela jiles,félix gonzález,collaborates,positive,Unknown,161
548,pamela jiles,jose luis repenning,reacted,neutral,Unknown,162
549,jose luis repenning,priscilla vargas,partner,positive,Unknown,162
550,pamela jiles,priscilla vargas,friend,positive,Unknown,162
551,bernardo berger,joaquín lavín jr.,vote,negative,Unknown,163
552,karol cariola,joaquín lavín jr.,vote,negative,Unknown,163
553,ericka ñanco,joaquín lavín jr.,vote,negative,Unknown,163
554,clara sagardía,joaquín lavín jr.,vote,negative,Unknown,163
555,joaquín lavín jr.,gonzalo de la carrera,anger,negative,Unknown,163
556,sergio bobadilla,gabriel boric,emplazar,negative,Unknown,164
557,sergio bobadilla,gabriel boric,acusar,negative,Unknown,164
558,diego schalper,catalina pérez,participation,positive,Unknown,165
559,diego schalper,ruggero cozzi,participation,positive,Unknown,165
560,miguel mellado,tomás lagomarsino,request,neutral,Unknown,166
561,andrés jouannet,tomás lagomarsino,request,neutral,Unknown,166
562,andrés cuyul,pascual pichún,defend,positive,Unknown,166
563,gabriel boric,camila flores,support,positive,Unknown,167
564,miguel mellado,gabriel boric,criticizes,negative,Unknown,168
565,karol cariola,vlado mirosevic,collaborates,positive,Unknown,169
566,karol cariola,felipe heusser,collaborates,positive,Unknown,169
567,vlado mirosevic,felipe heusser,collaborates,positive,Unknown,169
568,claudia pizarro,karol cariola,joins,positive,Unknown,169
569,claudia pizarro,vlado mirosevic,joins,positive,Unknown,169
570,claudia pizarro,felipe heusser,joins,positive,Unknown,169
571,miguel mellado,gabriel boric,criticizes,negative,Unknown,170
572,jaime mulet,sebastián piñera,request,positive,Unknown,171
573,rené alinco,sebastián piñera,request,positive,Unknown,171
574,esteban velásquez,sebastián piñera,request,positive,Unknown,171
575,gonzalo de la carrera,alexis sepúlveda,aggression,negative,Unknown,172
576,sergio hirane,alexis sepúlveda,condemnation,positive,Unknown,172
577,cristóbal urruticoechea,gonzalo de la carrera,expulsion,negative,Unknown,172
578,carmen hertz,cristian labbé,accusation,negative,Unknown,173
579,carmen hertz,vlado mirosevic,request,neutral,Unknown,173
580,vlado mirosevic,carmen hertz,intervention,neutral,Unknown,173
581,vlado mirosevic,marco antonio avila,condemn,negative,Unknown,174
582,vlado mirosevic,viviana delgado,condemn,negative,Unknown,174
583,marco antonio avila,viviana delgado,dispute,negative,Unknown,174
584,jose carlos meza,agustin romero,collaborator,positive,Unknown,175
585,jose carlos meza,emiliano garcia,associate,positive,Unknown,175
586,agustin romero,emiliano garcia,associate,positive,Unknown,175
587,diego schalper,jorge alessandri,request,positive,Unknown,176
588,henry leal,jorge alessandri,request,positive,Unknown,176
589,jorge alessandri,marcela ríos,invite,positive,Unknown,176
590,andrés longton,gabriel boric,request,positive,Unknown,177
591,josé miguel castro,gabriel boric,request,positive,Unknown,177
592,karina oliva,tomas hirsch,contributed,positive,Unknown,178
593,karina oliva,ana maría gazmuri,contributed,positive,Unknown,178
594,karina oliva,emilia schneider,contributed,positive,Unknown,178
595,karina oliva,claudia mix,contributed,positive,Unknown,178
596,benjamín moreno,carolina tello,disagreement,neutral,Unknown,179
597,paula labra,carla morales,co-author,positive,Unknown,180
598,paula labra,diego schalper,co-author,positive,Unknown,180
599,carla morales,diego schalper,co-author,positive,Unknown,180
600,Cristóbal Martínez,Natalia Romero,collaborates,positive,Unknown,181
601,andrés velasco,carlos gajardo,discussed,neutral,Unknown,182
602,andrés longton,juan luis castro,panel_member,neutral,Unknown,182
603,andrés longton,francisco undurraga,panel_member,neutral,Unknown,182
604,andrés longton,gonzalo winter,panel_member,neutral,Unknown,182
605,juan luis castro,francisco undurraga,panel_member,neutral,Unknown,182
606,juan luis castro,gonzalo winter,panel_member,neutral,Unknown,182
607,francisco undurraga,gonzalo winter,panel_member,neutral,Unknown,182
608,felipe donoso,juan antonio coloma,collaborates,positive,Unknown,183
609,felipe donoso,sergio bobadilla,collaborates,positive,Unknown,183
610,felipe donoso,henry leal,collaborates,positive,Unknown,183
611,sergio bobadilla,juan antonio coloma,collaborates,positive,Unknown,183
612,sergio bobadilla,henry leal,collaborates,positive,Unknown,183
613,henry leal,juan antonio coloma,collaborates,positive,Unknown,183
614,juan antonio coloma,henry leal,requested,positive,Unknown,184
615,juan antonio coloma,sergio bobadilla,requested,positive,Unknown,184
616,juan antonio coloma,flor weisse,requested,positive,Unknown,184
617,andrea albagli,ignacio de la torre,participation,neutral,Unknown,185
618,ricardo lagos weber,gael yeomans,dialogue,neutral,Unknown,185
619,ricardo lagos weber,jaime bellolio,dialogue,neutral,Unknown,185
620,gael yeomans,frank sauerbaum,dialogue,neutral,Unknown,185
621,jaime bellolio,frank sauerbaum,dialogue,neutral,Unknown,185
622,camila flores,andrés longton,collaborate,positive,Unknown,186
623,christian matheson,candelaria acevedo,collaborates,positive,Unknown,188
624,christian matheson,natalia romero,collaborates,positive,Unknown,188
625,christian matheson,fernando bórquez,collaborates,positive,Unknown,188
626,christian matheson,cristhian moreira,collaborates,positive,Unknown,188
627,candelaria acevedo,natalia romero,collaborates,positive,Unknown,188
628,candelaria acevedo,fernando bórquez,collaborates,positive,Unknown,188
629,candelaria acevedo,cristhian moreira,collaborates,positive,Unknown,188
630,natalia romero,fernando bórquez,collaborates,positive,Unknown,188
631,natalia romero,cristhian moreira,collaborates,positive,Unknown,188
632,fernando bórquez,cristhian moreira,collaborates,positive,Unknown,188
633,guillermo teillier,lautaro carmona,leadership,positive,Unknown,189
634,guillermo teillier,daniel jadue,leadership,positive,Unknown,189
635,guillermo teillier,camila vallejo,leadership,positive,Unknown,189
636,guillermo teillier,karol cariola,leadership,positive,Unknown,189
637,guillermo teillier,carmen hertz,leadership,positive,Unknown,189
638,guillermo teillier,marcos barraza,leadership,positive,Unknown,189
639,guillermo teillier,bárbara sepúlveda,leadership,positive,Unknown,189
640,guillermo teillier,claudia pascual,leadership,positive,Unknown,189
641,guillermo teillier,daniel núñez,leadership,positive,Unknown,189
642,jose miguel castro,miguel ángel calisto,nominates,positive,Unknown,190
643,alejandra placencia,lorena fries,collaborators,positive,Unknown,191
644,gael yeomans,catalina pérez,commented,neutral,Unknown,192
645,gonzalo de la carrera,emilia schneider,insulted,negative,Unknown,193
646,johannes kaiser,emilia schneider,insulted,negative,Unknown,193
647,jorge alessandri,marco antonio ávila,interpelation,neutral,Unknown,194
648,agustín romero,felipe alessandri,defends,positive,Unknown,195
649,diego ibáñez,juan antonio coloma,reference,neutral,Unknown,196
650,tomás campero,francisco undurraga,collaborates,positive,Unknown,197
651,juan antonio coloma,francisco undurraga,collaborates,positive,Unknown,197
652,enrique marshall,mario marcel,advises,positive,Unknown,197
653,raul soto,karol cariola,successor,neutral,Unknown,198
654,andrés longton,sofía cid,reject,negative,Unknown,199
655,cristhian moreira,carmen hertz,censorship,negative,Unknown,200
656,cristian labbé,carmen hertz,censorship,negative,Unknown,200
657,carmen hertz,german berger hertz,relation,neutral,Unknown,200
658,frank sauerbaum,marcia raphael,collaboration,positive,Unknown,201
659,raul soto,gabriel boric,approval,positive,Unknown,202
660,raul soto,carolina tohá,association,positive,Unknown,202
661,raul soto,ana lya uriarte,association,positive,Unknown,202
662,frank sauerbaum,jaime naranjo,submitted,neutral,Unknown,203
663,miguel mellado,jaime naranjo,submitted,neutral,Unknown,203
664,henry leal,flor weisse,collaboration,positive,Unknown,204
665,frank sauerbaum,marcia raphael,leader,neutral,Unknown,205
666,camila vallejo,ricardo mewes,invited,positive,Unknown,206
667,paulina vodanovic,cristián valenzuela,collaborator,neutral,Unknown,206
668,jorge alessandri,diego ibáñez,panel_member,neutral,Unknown,206
669,jorge alessandri,paulina vodanovic,panel_member,neutral,Unknown,206
670,jorge alessandri,cristián valenzuela,panel_member,neutral,Unknown,206
671,diego ibáñez,paulina vodanovic,panel_member,neutral,Unknown,206
672,diego ibáñez,cristián valenzuela,panel_member,neutral,Unknown,206
673,vlado mirosevic,ricardo cifuentes,replacement,neutral,Unknown,208
674,álvaro elizalde,ricardo cifuentes,support,positive,Unknown,208
675,álvaro elizalde,vlado mirosevic,influence,neutral,Unknown,208
676,gonzalo de la carrera,alexis sepúlveda,aggression,negative,Unknown,209
677,juan manuel fuenzalida,sergio bobadilla,call,neutral,Unknown,210
678,sergio bobadilla,juan manuel fuenzalida,call,neutral,Unknown,210
679,héctor ulloa,henry leal,discuss,neutral,Unknown,211
680,jorge alessandri,matías walker,meeting,neutral,Unknown,212
681,jorge alessandri,felipe kast,meeting,neutral,Unknown,212
682,jorge alessandri,alfonso de urresti,meeting,neutral,Unknown,212
683,jorge alessandri,erika olivera,meeting,neutral,Unknown,212
684,jorge alessandri,marisela santibáñez,meeting,neutral,Unknown,212
685,andrés jouannet,raúl soto,requested,positive,Unknown,213
686,francisco undurraga,raúl soto,requested,positive,Unknown,213
687,francesca muñoz,carmen hertz,questioning,negative,Unknown,214
688,catalina del real,carmen hertz,questioning,negative,Unknown,214
689,sergio bobadilla,karol cariola,confrontation,negative,Unknown,215
690,johannes kaiser,raul letelier,met,neutral,Unknown,216
691,juan irarrázaval,raul letelier,met,neutral,Unknown,216
